energy_kev,energy_bin_start_kev,energy_bin_end_kev,ne_bin_0,ne_bin_1,ne_bin_2,ne_bin_3,ne_bin_4,ne_bin_5,ne_bin_6,ne_bin_7,ne_bin_8,ne_bin_9,ne_bin_10,ne_bin_11,ne_bin_12,ne_bin_13,ne_bin_14,ne_bin_15,ne_bin_16,ne_bin_17,ne_bin_18,ne_bin_19,ne_bin_20,ne_bin_21,ne_bin_22,ne_bin_23,ne_bin_24,ne_bin_25,ne_bin_26,ne_bin_27,ne_bin_28,ne_bin_29,ne_bin_30,ne_bin_31,ne_bin_32,ne_bin_33,ne_bin_34,ne_bin_35,ne_bin_36,ne_bin_37,ne_bin_38,ne_bin_39,ne_bin_40,ne_bin_41,ne_bin_42,ne_bin_43,ne_bin_44,ne_bin_45,ne_bin_46,ne_bin_47,ne_bin_48,ne_bin_49,ne_bin_50,ne_bin_51,ne_bin_52,ne_bin_53,ne_bin_54,ne_bin_55,ne_bin_56,ne_bin_57,ne_bin_58,ne_bin_59,ne_bin_60,ne_bin_61,ne_bin_62,ne_bin_63,ne_bin_64,ne_bin_65,ne_bin_66,ne_bin_67,ne_bin_68,ne_bin_69,ne_bin_70,ne_bin_71,ne_bin_72,ne_bin_73,ne_bin_74,ne_bin_75,ne_bin_76,ne_bin_77,ne_bin_78,ne_bin_79,ne_bin_80,ne_bin_81,ne_bin_82,ne_bin_83,ne_bin_84,ne_bin_85,ne_bin_86,ne_bin_87,ne_bin_88,ne_bin_89,ne_bin_90,ne_bin_91,ne_bin_92,ne_bin_93,ne_bin_94,ne_bin_95,ne_bin_96,ne_bin_97,ne_bin_98,ne_bin_99,ne_bin_100,ne_bin_101,ne_bin_102,ne_bin_103,ne_bin_104,ne_bin_105,ne_bin_106,ne_bin_107,ne_bin_108,ne_bin_109,ne_bin_110,ne_bin_111,ne_bin_112,ne_bin_113,ne_bin_114,ne_bin_115,ne_bin_116,ne_bin_117,ne_bin_118,ne_bin_119,ne_bin_120,ne_bin_121,ne_bin_122,ne_bin_123,ne_bin_124,ne_bin_125,ne_bin_126,ne_bin_127,ne_bin_128,ne_bin_129,ne_bin_130,ne_bin_131,ne_bin_132,ne_bin_133,ne_bin_134,ne_bin_135,ne_bin_136,ne_bin_137,ne_bin_138,ne_bin_139,ne_bin_140,ne_bin_141,ne_bin_142,ne_bin_143,ne_bin_144,ne_bin_145,ne_bin_146,ne_bin_147,ne_bin_148,ne_bin_149,ne_bin_150,ne_bin_151,ne_bin_152,ne_bin_153,ne_bin_154,ne_bin_155,ne_bin_156,ne_bin_157,ne_bin_158,ne_bin_159,ne_bin_160,ne_bin_161,ne_bin_162,ne_bin_163,ne_bin_164,ne_bin_165,ne_bin_166,ne_bin_167,ne_bin_168,ne_bin_169,ne_bin_170,ne_bin_171,ne_bin_172,ne_bin_173,ne_bin_174,ne_bin_175,ne_bin_176,ne_bin_177,ne_bin_178,ne_bin_179,ne_bin_180,ne_bin_181,ne_bin_182,ne_bin_183,ne_bin_184,ne_bin_185,ne_bin_186,ne_bin_187,ne_bin_188,ne_bin_189,ne_bin_190,ne_bin_191,ne_bin_192,ne_bin_193,ne_bin_194,ne_bin_195,ne_bin_196,ne_bin_197,ne_bin_198,ne_bin_199
18.55,18.5,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120715,0,0,0,0,0,0,0,0,0,0,0,0.000120715,0.000241429,0.000120715,0,0,0.000362144,0.000120715,0.000241429,0.000241429,0.000482859,0.000241429,0.000724288,0.000362144,0.000603573,0.000603573,0.00108643,0.00132786,0.00120715,0.00132786,0.00108643,0.00169,0.00229358,0.00277644,0.00313858,0.00507001,0.00446644,0.00434573,0.00422501,0.00591502,0.00591502,0.0066393,0.00615645,0.00712216,0.00676002,0.00820859,0.0098986,0.0100193,0.0106229,0.0106229,0.0120715,0.0141236,0.0115886,0.0146065,0.0125543,0.0158136,0.0172622,0.0184693,0.0164172,0.0167793,0.0165379,0.0187108,0.0173829,0.0187108,0.0173829,0.0165379,0.0170208,0.0182279,0.0191936,0.0158136,0.0179865,0.0170208,0.0195558,0.0184693,0.0190729,0.0183486,0.0146065,0.0176243,0.0183486,0.0170208,0.0154515,0.0158136,0.0164172,0.0138822,0.0164172,0.0129165,0.0125543,0.0119507,0.0132786,0.0114679,0.0119507,0.0123129,0.0117093,0.0125543,0.010985,0.00977789,0.0100193,0.00832931,0.00832931,0.00796717,0.00857074,0.00724288,0.00784645,0.00772574,0.00676002,0.00676002,0.00748431,0.00434573,0.0049493,0.00519073,0.00458716,0.00591502,0.00386287,0.00507001,0.00350072,0.00350072,0.00386287,0.00217286,0.00229358,0.00181072,0.00169,0.00156929,0.00193143,0.000965717,0.00169,0.00181072,0.00108643,0.00120715,0.00108643,0.00108643,0.000724288,0.000362144,0.000362144,0.000845002,0.000603573,0.000362144,0.000120715,0.000362144,0.000603573,0.000845002,0.000362144,0.000241429,0.000241429,0.000362144,0.000241429,0,0.000482859,0,0.000241429,0.000362144,0.000120715,0,0.000120715,0.000120715,0.000241429,0.000120715,0,0,0,0,0.000120715,0,0,0,0,0
18.65,18.6,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119789,0,0,0,0,0,0,0,0,0.000119789,0,0,0,0.000239578,0,0,0.000239578,0,0.000598946,0.000479157,0.000239578,0.000239578,0.000838524,0.000958313,0.00119789,0.0010781,0.000598946,0.00143747,0.00143747,0.00263536,0.00215621,0.00203642,0.00407283,0.00263536,0.00407283,0.00503115,0.00395304,0.00539051,0.00610925,0.00574988,0.00706756,0.00742693,0.00730714,0.00934356,0.00946334,0.00790609,0.00934356,0.0106612,0.0116195,0.0112602,0.0117393,0.0124581,0.0168903,0.0146143,0.0152132,0.0164111,0.0126977,0.0173694,0.0170101,0.015932,0.015932,0.0190465,0.0183277,0.0185673,0.019885,0.018208,0.0203642,0.0178486,0.0177288,0.0173694,0.0204839,0.0166507,0.0202444,0.0185673,0.0172496,0.0204839,0.0170101,0.0173694,0.0152132,0.0160517,0.0170101,0.0158122,0.0166507,0.0138955,0.0149736,0.0148539,0.0125779,0.0128174,0.010781,0.0131768,0.0104217,0.0118591,0.0077863,0.00790609,0.0077863,0.00802587,0.0103019,0.0077863,0.00790609,0.00898419,0.00826545,0.00826545,0.00718735,0.00634883,0.00515093,0.00574988,0.00527072,0.00491136,0.00479157,0.00479157,0.00359368,0.00347389,0.00239578,0.00383325,0.00263536,0.00347389,0.00191663,0.00155726,0.00263536,0.00287494,0.00215621,0.00167705,0.00143747,0.00131768,0.00131768,0.00119789,0.00131768,0.000838524,0.000838524,0.0010781,0.00119789,0.0010781,0.000598946,0.000598946,0.000958313,0.000239578,0.000119789,0.000479157,0.000239578,0.000119789,0.000239578,0.000119789,0.000359368,0.000479157,0.000239578,0.000119789,0.000119789,0.000239578,0,0.000119789,0,0.000119789,0.000119789,0,0.000119789,0.000359368,0,0,0,0,0,0,0,0
18.75,18.7,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121462,0,0.000242925,0.000121462,0.000242925,0.000242925,0.000121462,0,0.000242925,0.000242925,0.000607312,0.000728774,0.000121462,0.00048585,0.00109316,0.000728774,0.00133609,0.0019434,0.00230779,0.00206486,0.00242925,0.00242925,0.00340095,0.00340095,0.0038868,0.00522288,0.00449411,0.00534435,0.00570873,0.00510142,0.00631605,0.00668043,0.00789506,0.0102028,0.00886676,0.00874529,0.0104458,0.0108102,0.0131179,0.0108102,0.0106887,0.0150613,0.0139682,0.0125106,0.0149399,0.0150613,0.0148184,0.0172477,0.0180979,0.0201628,0.0172477,0.016276,0.0202842,0.0183408,0.0193125,0.0180979,0.0190696,0.0193125,0.0206486,0.019434,0.0191911,0.0189481,0.0202842,0.0180979,0.0155472,0.0182194,0.0172477,0.0151828,0.0157901,0.0179764,0.0157901,0.0168833,0.0136038,0.0139682,0.0149399,0.0137253,0.0131179,0.0122677,0.0136038,0.0120248,0.0100814,0.0104458,0.00655897,0.0100814,0.0111745,0.00923114,0.00898822,0.00753067,0.00753067,0.00704482,0.00692336,0.00607312,0.0038868,0.00728774,0.00425118,0.00546581,0.00668043,0.00437265,0.00473703,0.00315802,0.00437265,0.0029151,0.00340095,0.00327948,0.00364387,0.0029151,0.00206486,0.00303656,0.00242925,0.00218632,0.00133609,0.000971699,0.00170047,0.00121462,0.00182194,0.00145755,0.000364387,0.00109316,0.00157901,0.000971699,0.00133609,0.00109316,0.000850237,0.000364387,0.000728774,0.000607312,0.000242925,0.000607312,0.000364387,0.000607312,0.000242925,0.00048585,0.000364387,0.000121462,0.00048585,0.00048585,0,0.000364387,0,0.000121462,0.000242925,0.000121462,0,0.000121462,0.000121462,0,0,0.000121462,0,0,0,0,0.000121462,0.000121462
18.85,18.8,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011892,0,0,0.00011892,0.00023784,0,0.00011892,0.00011892,0.000594601,0.00011892,0.000594601,0.000356761,0.000832441,0.00107028,0.000594601,0.00107028,0.0011892,0.000951362,0.00154596,0.00130812,0.00166488,0.00202164,0.00249732,0.00190272,0.00368653,0.00309193,0.00332977,0.00463789,0.00475681,0.00487573,0.00594601,0.00606493,0.00523249,0.00772981,0.0105839,0.0109407,0.00701629,0.0108217,0.0110596,0.0110596,0.0130812,0.0117731,0.0155785,0.0136758,0.0141515,0.0129623,0.0128434,0.0152218,0.0176002,0.0156975,0.0170056,0.0158164,0.0156975,0.0173623,0.0199786,0.0180759,0.0152218,0.0191462,0.0199786,0.0171245,0.019384,0.017957,0.0189083,0.0198597,0.0167677,0.0174813,0.0168867,0.0158164,0.0177191,0.0168867,0.0168867,0.0152218,0.0149839,0.0147461,0.0174813,0.0170056,0.0139137,0.0129623,0.0129623,0.0133191,0.0123677,0.0141515,0.0128434,0.0112974,0.0102271,0.0093947,0.00868117,0.00761089,0.0103461,0.00915686,0.0102271,0.00642169,0.00689737,0.00570817,0.00570817,0.00594601,0.00594601,0.00570817,0.00440005,0.00475681,0.00570817,0.00380545,0.00368653,0.00344869,0.00249732,0.00190272,0.00214056,0.00440005,0.00166488,0.00249732,0.00154596,0.00297301,0.0011892,0.00202164,0.00225948,0.0017838,0.00130812,0.000951362,0.000832441,0.000713521,0.00154596,0.00107028,0.000951362,0.000475681,0.000832441,0.000594601,0.000713521,0.000475681,0.000475681,0.000356761,0.000475681,0.00011892,0.000594601,0,0,0,0.00023784,0,0,0.00011892,0.00011892,0.00011892,0,0.00023784,0.00011892,0.00011892,0,0,0,0.00011892,0,0,0,0,0
18.95,18.9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120642,0,0,0,0,0,0.000241284,0,0,0,0,0,0.000241284,0,0,0.000120642,0,0.000482567,0.000120642,0.000120642,0.000120642,0.000482567,0.000723851,0.000723851,0.00108578,0.000844493,0.000723851,0.00108578,0.000603209,0.00120642,0.00132706,0.00193027,0.00217155,0.00217155,0.00313669,0.00217155,0.00337797,0.00398118,0.00313669,0.0051876,0.00554952,0.0051876,0.00711787,0.00723851,0.00880685,0.0066353,0.0113403,0.00916878,0.0108578,0.0102546,0.0119435,0.00941006,0.0107371,0.0109784,0.0121848,0.0154422,0.0137532,0.0142357,0.0164073,0.0174931,0.0150802,0.0168899,0.0200265,0.0164073,0.0166486,0.0173724,0.0170105,0.0173724,0.0213536,0.020871,0.0217155,0.0205091,0.0180963,0.0189408,0.0189408,0.0183376,0.0159247,0.0179756,0.0165279,0.0133912,0.0172518,0.0153215,0.0141151,0.0147183,0.0154422,0.0141151,0.0148389,0.0137532,0.0136325,0.0133912,0.0121848,0.01315,0.0141151,0.0104958,0.011461,0.008083,0.0107371,0.0113403,0.00977199,0.00820364,0.0101339,0.00784172,0.00603209,0.00591145,0.008083,0.00554952,0.00639402,0.0066353,0.00591145,0.00567017,0.00410182,0.0051876,0.00301605,0.0051876,0.00277476,0.00349861,0.00217155,0.00301605,0.00277476,0.00156834,0.0028954,0.00313669,0.00180963,0.00277476,0.00180963,0.000723851,0.00168899,0.0014477,0.000965135,0.00168899,0.0014477,0.00120642,0.000723851,0.000482567,0.000723851,0.000482567,0.000361925,0.000723851,0.000603209,0.000361925,0.000120642,0.000482567,0.000120642,0.000723851,0.000361925,0.000482567,0.000120642,0.000361925,0.000361925,0.000241284,0.000361925,0,0.000241284,0,0.000120642,0,0.000120642,0.000120642,0.000120642,0,0,0,0.000120642,0,0,0
19.05,19,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358466,0,0.000238977,0.000238977,0,0.000238977,0.000119489,0,0,0.000477954,0.000358466,0.000358466,0.00083642,0.00119489,0.000716932,0.00143386,0.00119489,0.00262875,0.00262875,0.00274824,0.00298721,0.00179233,0.00286773,0.0052575,0.00549648,0.00442108,0.00406261,0.00513801,0.00704983,0.00657187,0.00908113,0.0083642,0.00800574,0.0111124,0.00872267,0.010754,0.00872267,0.00991755,0.0120683,0.0138607,0.0112319,0.0168479,0.0130243,0.0157725,0.0135022,0.0168479,0.0157725,0.0163699,0.0175648,0.0198351,0.0182818,0.0169674,0.0179233,0.0173258,0.0176843,0.0176843,0.0176843,0.0167284,0.0182818,0.020552,0.0178038,0.0180428,0.0170869,0.0170869,0.0164894,0.0174453,0.0172064,0.0162504,0.0139802,0.0138607,0.0157725,0.0151751,0.015653,0.0133827,0.0121878,0.0157725,0.0137412,0.0131437,0.0139802,0.00967858,0.0114709,0.0119489,0.0101565,0.00896164,0.0115904,0.00955909,0.00848369,0.00764727,0.00776676,0.00716932,0.00764727,0.00621341,0.00513801,0.00669136,0.00537699,0.00406261,0.00466005,0.00549648,0.00394312,0.00346517,0.00250926,0.00346517,0.00298721,0.00298721,0.00382363,0.00250926,0.00215079,0.00227028,0.00262875,0.00286773,0.00203131,0.00179233,0.00227028,0.00179233,0.00119489,0.0010754,0.00131437,0.000955909,0.00143386,0.00083642,0.000358466,0.000477954,0.0010754,0.000597443,0.000358466,0.000358466,0.000597443,0.000477954,0.000477954,0.000477954,0.000119489,0.000716932,0.000119489,0.000238977,0.000238977,0,0.000119489,0.000119489,0.000119489,0.000358466,0,0.000238977,0.000119489,0,0,0.000119489,0,0.000119489,0,0,0,0
19.15,19.1,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120163,0,0,0,0,0,0.000120163,0.000240327,0.00036049,0.000240327,0.000480654,0.000120163,0.00036049,0,0.000480654,0.000480654,0.000120163,0.000480654,0.000480654,0.000600817,0.00120163,0.0013218,0.00204278,0.00168229,0.000961307,0.00168229,0.00192261,0.0026436,0.00432588,0.00324441,0.00456621,0.0049267,0.00528719,0.00528719,0.00600817,0.00720981,0.00648882,0.00636866,0.00817111,0.00877193,0.0103341,0.0123768,0.0109349,0.0104542,0.012497,0.0128575,0.0142994,0.0150204,0.0151406,0.0153809,0.0138188,0.0149003,0.0171834,0.0159817,0.0167027,0.0187455,0.0168229,0.0153809,0.0205479,0.019106,0.0180245,0.0194665,0.0195866,0.017664,0.0180245,0.017664,0.0180245,0.0186253,0.0171834,0.0181447,0.0181447,0.0179043,0.0171834,0.0174237,0.0185052,0.0155011,0.0157414,0.0140591,0.0134583,0.0127373,0.0136986,0.0122567,0.0102139,0.0114155,0.0128575,0.0106945,0.0118962,0.0102139,0.00817111,0.00781062,0.00901226,0.00817111,0.00913242,0.00901226,0.0075703,0.00901226,0.00612833,0.00576784,0.00696948,0.00528719,0.00684932,0.00504686,0.00468637,0.00456621,0.00432588,0.00408556,0.00372507,0.00252343,0.00252343,0.00396539,0.00240327,0.00420572,0.0036049,0.00288392,0.00180245,0.00204278,0.00252343,0.00156212,0.00120163,0.00180245,0.00108147,0.00156212,0.00192261,0.000961307,0.00168229,0.00120163,0.000961307,0.000480654,0.0013218,0.000841144,0.000600817,0.000720981,0.000600817,0.000480654,0.000600817,0.000480654,0.000240327,0.00036049,0.000120163,0.000120163,0.000240327,0,0.00036049,0,0.00036049,0.000120163,0.000120163,0,0,0,0,0.000120163,0,0,0.000120163,0.000240327,0,0
19.25,19.2,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118821,0,0,0,0,0,0,0,0,0,0.000118821,0,0,0,0,0,0.000237643,0,0.000356464,0.000237643,0.000118821,0,0.000594106,0.000356464,0.000712928,0.000237643,0.00106939,0.000831749,0.000475285,0.000712928,0.00130703,0.00118821,0.00213878,0.00130703,0.00190114,0.00190114,0.00261407,0.00273289,0.00344582,0.00344582,0.00380228,0.0039211,0.00344582,0.00463403,0.00403992,0.0072481,0.00546578,0.00570342,0.00974335,0.00760456,0.00926806,0.0100998,0.0103375,0.0124762,0.0116445,0.0105751,0.0135456,0.0140209,0.0149715,0.0156844,0.0160409,0.014615,0.0168726,0.0160409,0.0155656,0.0165162,0.0168726,0.0165162,0.0174667,0.0175856,0.0172291,0.0149715,0.019962,0.0171103,0.0196055,0.0171103,0.0180608,0.0160409,0.0217443,0.0175856,0.0169914,0.017942,0.0198432,0.0169914,0.0182985,0.0168726,0.013308,0.0149715,0.0158032,0.0153279,0.0154468,0.0144962,0.0131892,0.0115257,0.0117633,0.0127139,0.0106939,0.0131892,0.00986217,0.0115257,0.00819867,0.0102186,0.00807985,0.00986217,0.0072481,0.00831749,0.00487167,0.00665399,0.00594106,0.00807985,0.00427757,0.00570342,0.00570342,0.00403992,0.00463403,0.00463403,0.003327,0.00415875,0.00308935,0.003327,0.00273289,0.00190114,0.00249525,0.00297053,0.00237643,0.00190114,0.00154468,0.00154468,0.00190114,0.0016635,0.00095057,0.00178232,0.00178232,0.00106939,0.00154468,0.00142586,0.00106939,0.000712928,0.000712928,0.000475285,0.00095057,0.00154468,0.000712928,0.000237643,0.000356464,0,0,0.000237643,0.000118821,0.000237643,0.000475285,0,0.000237643,0.000118821,0.000237643,0.000118821,0,0.000118821,0,0,0.000594106,0,0,0,0,0,0,0.000118821
19.35,19.3,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120091,0.000120091,0,0,0,0.000120091,0,0,0.000120091,0,0.000120091,0,0.000360274,0.000600456,0.000120091,0.000480365,0.000360274,0.000480365,0.000600456,0.000840639,0.000240183,0.00180137,0.0014411,0.00156119,0.0014411,0.00192146,0.00372283,0.00192146,0.00336256,0.00432329,0.00372283,0.00396301,0.00384292,0.00600456,0.00516392,0.00588447,0.00732557,0.00732557,0.00648493,0.0096073,0.0096073,0.00996758,0.0104479,0.0115288,0.010568,0.0154918,0.0128498,0.0142909,0.014411,0.0162123,0.0178936,0.015852,0.0174132,0.015852,0.0126096,0.0195749,0.0169329,0.0176534,0.0154918,0.0189744,0.0186141,0.0194548,0.0201753,0.0181338,0.0180137,0.0187342,0.0164525,0.0169329,0.0166927,0.0153717,0.0192146,0.0177735,0.0175333,0.017053,0.015852,0.0162123,0.0138105,0.015732,0.0148913,0.0152516,0.0153717,0.0127297,0.0142909,0.0130899,0.00972739,0.0134502,0.0111685,0.0100877,0.0109283,0.00972739,0.00888675,0.00864657,0.00852648,0.00876666,0.00792602,0.00816621,0.00864657,0.00648493,0.00540411,0.00624475,0.00540411,0.00600456,0.00564429,0.00384292,0.00420319,0.0040831,0.00444338,0.00444338,0.0040831,0.00360274,0.00228173,0.00228173,0.00180137,0.00192146,0.00348265,0.00192146,0.00264201,0.00120091,0.00204155,0.00108082,0.000840639,0.00156119,0.001321,0.000840639,0.00108082,0.000360274,0.000720548,0.000360274,0.000600456,0.000360274,0.00108082,0.000720548,0.000480365,0.000480365,0.000240183,0.000360274,0.000600456,0.000480365,0.000240183,0.000240183,0.000240183,0.000120091,0,0.000120091,0.000120091,0.000240183,0.000120091,0.000120091,0.000120091,0,0,0,0.000120091,0,0,0,0,0
19.45,19.4,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119318,0.000119318,0,0.000357953,0.000119318,0.00047727,0.000715905,0.000357953,0.000596588,0.00119318,0.00047727,0.000357953,0.00047727,0.00107386,0.00107386,0.00178976,0.00178976,0.0027443,0.0020284,0.00322157,0.00238635,0.00393748,0.00429543,0.00346021,0.00417611,0.00572724,0.00548861,0.00656246,0.00560792,0.00703973,0.007517,0.00847154,0.00847154,0.00727837,0.0108579,0.00942608,0.0100227,0.0114545,0.0125283,0.0131249,0.012767,0.0149147,0.0146761,0.015034,0.0140795,0.0145567,0.0182556,0.0169431,0.0184942,0.0164658,0.017659,0.0190908,0.017301,0.017659,0.0192101,0.0156306,0.0171817,0.0181363,0.0190908,0.0177783,0.0209999,0.0146761,0.017301,0.0175397,0.0183749,0.0169431,0.0196874,0.0137215,0.0163465,0.015392,0.0143181,0.0140795,0.015034,0.012767,0.0136022,0.0133636,0.0128863,0.0118124,0.0119318,0.010142,0.0108579,0.0112158,0.00978404,0.00906813,0.00894881,0.00930677,0.00894881,0.007517,0.007517,0.00763632,0.00823291,0.00620451,0.00572724,0.00668178,0.00596588,0.00429543,0.00548861,0.00572724,0.00501134,0.0040568,0.00286362,0.00322157,0.00393748,0.00357953,0.00322157,0.00262499,0.00238635,0.00167045,0.0020284,0.00238635,0.0020284,0.00190908,0.00155113,0.00095454,0.000835223,0.00143181,0.00095454,0.000835223,0.00095454,0.00143181,0.000835223,0.000835223,0.000357953,0.000715905,0.00047727,0.000596588,0.000119318,0.000238635,0.000835223,0.000238635,0.000357953,0.000715905,0.000119318,0.000119318,0.000238635,0.000119318,0.000238635,0,0.000119318,0.000238635,0.000119318,0.000119318,0,0,0.000119318,0,0.000119318,0.000119318,0.000119318,0,0
19.55,19.5,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119847,0,0,0,0,0,0,0,0,0,0,0,0,0.000119847,0,0,0.000239693,0.000119847,0.000239693,0.000479386,0.000119847,0.000479386,0.00035954,0.000239693,0.000958773,0.000599233,0.00035954,0.00071908,0.000958773,0.00131831,0.00131831,0.00167785,0.00203739,0.00215724,0.0017977,0.00395494,0.00263663,0.00407478,0.00407478,0.00707095,0.00287632,0.00527325,0.0035954,0.00755034,0.00814957,0.00802972,0.00755034,0.0111457,0.0110259,0.00994727,0.0111457,0.00982742,0.0112656,0.0136625,0.0128236,0.0125839,0.0146213,0.0161793,0.0128236,0.0147411,0.0154602,0.0158198,0.0173778,0.0155801,0.0183365,0.0160594,0.0184564,0.0154602,0.0166587,0.0180968,0.0200144,0.0186961,0.0171381,0.0162991,0.0182167,0.0185762,0.0173778,0.0202541,0.0177373,0.0168984,0.0159396,0.0159396,0.0152205,0.0154602,0.0151007,0.014861,0.0161793,0.0149808,0.0149808,0.0113854,0.0113854,0.0130633,0.0127037,0.010906,0.0128236,0.0111457,0.00982742,0.0103068,0.0107862,0.00898849,0.00826942,0.00862895,0.00707095,0.00838926,0.0071908,0.00838926,0.00611218,0.00683126,0.00551294,0.00659156,0.00503356,0.00431448,0.00551294,0.00587248,0.00479386,0.0033557,0.00419463,0.0035954,0.00299616,0.00227709,0.00299616,0.00275647,0.00191755,0.00155801,0.00215724,0.00119847,0.000838926,0.00167785,0.00215724,0.00131831,0.000599233,0.00155801,0.00143816,0.000479386,0.00107862,0.000599233,0.00071908,0.00119847,0.00035954,0.000479386,0.000479386,0.000479386,0.000599233,0.000119847,0.000239693,0.000479386,0,0.000479386,0.000119847,0,0.000599233,0.000119847,0.00035954,0.000119847,0,0,0,0.000119847,0,0,0.000119847,0,0,0,0
19.65,19.6,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118568,0,0,0.000118568,0.000118568,0.000237135,0.000474271,0.000592839,0.000237135,0.000355703,0.000237135,0.000711406,0.000474271,0.000948542,0.000118568,0.00118568,0.00237135,0.00225279,0.00248992,0.00142281,0.00260849,0.00308276,0.00414987,0.00426844,0.00284562,0.00640266,0.00391273,0.0040313,0.00592839,0.00711406,0.00604695,0.00569125,0.00758833,0.00758833,0.00782547,0.00912971,0.0103154,0.00972255,0.0120939,0.0115011,0.0124496,0.0135167,0.0135167,0.0141096,0.0165995,0.014821,0.0162438,0.0179037,0.0171923,0.0150581,0.0165995,0.0164809,0.0164809,0.0211051,0.0158881,0.0184966,0.0216979,0.0184966,0.0170737,0.0163623,0.0154138,0.016718,0.0189708,0.0165995,0.0174295,0.0164809,0.0163623,0.0156509,0.0155324,0.0165995,0.0155324,0.013991,0.0155324,0.0119753,0.0154138,0.0145838,0.0128053,0.0144653,0.0109082,0.0138724,0.0129239,0.012331,0.0115011,0.0080626,0.0106711,0.00936685,0.00960398,0.0077069,0.00723263,0.00924828,0.00652122,0.00663979,0.00794404,0.00711406,0.00652122,0.00509841,0.00521698,0.00580982,0.00486128,0.00426844,0.00462414,0.00414987,0.00414987,0.0033199,0.00308276,0.00272706,0.0033199,0.00284562,0.00248992,0.00260849,0.00225279,0.00284562,0.00272706,0.00165995,0.000948542,0.00142281,0.00130424,0.000948542,0.000948542,0.00106711,0.000948542,0.00130424,0.000237135,0.00118568,0.000948542,0.000948542,0.000829974,0.000592839,0.000237135,0.000237135,0.000355703,0.000237135,0.000118568,0.000237135,0.000118568,0.000355703,0.000237135,0.000118568,0.000355703,0.000118568,0,0.000237135,0.000118568,0.000118568,0,0,0,0.000118568,0,0.000118568,0,0.000237135
